Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785041305,12,,Aggregated,33.000000,0.000000,52,72,85,94,140,200,260,350,410,410,410,927,0,50,70.75023387268529,8.281599999463651,476.21950000029756,2975.6192017259978
1785041306,12,GET,API GET /api/v1/users/me,11.300000,0.000000,24,33,37,44,91,600,720,980,980,980,980,322,0,19,42.862970807437925,8.281599999463651,981.5161999995325,766.0
1785041306,12,POST,SEARCH POST /api/v1/search,11.200000,0.000000,89,120,140,160,240,330,410,1000,1000,1000,1000,310,0,92,117.07312225804462,47.902399999657064,1017.419300000256,8116.125806451613
1785041306,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041306,12,POST,TTFB POST /v1/chat/completions,9.900000,0.000000,48,63,82,93,170,690,1000,1000,1000,1000,1000,295,0,45,72.82010440674455,19.64419999967504,1014.357399999426,0.0
1785041306,12,,Aggregated,32.400000,0.000000,57,81,95,120,200,350,840,1000,1000,1000,1000,939,0,51,80.2735927582296,8.281599999463651,1017.419300000256,2951.1299254526093
1785041307,12,GET,API GET /api/v1/users/me,11.200000,0.000000,23,32,37,45,91,600,720,980,980,980,980,332,0,19,42.21566746986333,8.281599999463651,981.5161999995325,766.0
1785041307,12,POST,SEARCH POST /api/v1/search,11.400000,0.000000,90,120,140,160,240,330,410,1000,1000,1000,1000,322,0,92,116.40813509314607,47.902399999657064,1017.419300000256,8116.121118012423
1785041307,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041307,12,POST,TTFB POST /v1/chat/completions,9.800000,0.000000,51,73,92,99,170,840,1000,1000,1000,1000,1000,303,0,45,72.47159735971005,19.64419999967504,1014.357399999426,0.0
1785041307,12,,Aggregated,32.400000,0.000000,59,86,110,130,200,410,840,1000,1000,1000,1000,969,0,51,79.72997254899785,8.281599999463651,1017.419300000256,2968.176470588235
1785041308,12,GET,API GET /api/v1/users/me,10.100000,0.000000,20,32,37,45,91,600,720,980,980,980,980,342,0,19,41.58296023390568,8.281599999463651,981.5161999995325,766.0
1785041308,12,POST,SEARCH POST /api/v1/search,10.600000,0.000000,100,130,150,160,240,330,410,1000,1000,1000,1000,334,0,92,115.35311407183117,47.902399999657064,1017.419300000256,8116.116766467066
1785041308,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041308,12,POST,TTFB POST /v1/chat/completions,9.200000,0.000000,48,63,90,97,170,690,1000,1000,1000,1000,1000,315,0,43,71.12002666664979,19.64419999967504,1014.357399999426,0.0
1785041308,12,,Aggregated,29.900000,0.000000,59,87,110,130,200,410,840,1000,1000,1000,1000,1003,0,50,78.7163999999812,8.281599999463651,1017.419300000256,2972.2981056829512
1785041309,12,GET,API GET /api/v1/users/me,9.500000,0.000000,21,30,37,40,91,600,720,980,980,980,980,356,0,19,40.72549719099248,8.281599999463651,981.5161999995325,766.0
1785041309,12,POST,SEARCH POST /api/v1/search,10.800000,0.000000,94,130,150,160,240,330,410,1000,1000,1000,1000,347,0,91,113.83411585012499,47.902399999657064,1017.419300000256,8116.109510086455
1785041309,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041309,12,POST,TTFB POST /v1/chat/completions,9.000000,0.000000,47,60,92,99,170,840,1000,1000,1000,1000,1000,322,0,43,70.37826583850152,19.64419999967504,1014.357399999426,0.0
1785041309,12,,Aggregated,29.300000,0.000000,56,82,100,130,200,410,840,1000,1000,1000,1000,1037,0,50,77.59011099323365,8.281599999463651,1017.419300000256,2986.929604628737
1785041310,12,GET,API GET /api/v1/users/me,9.100000,0.000000,20,32,36,40,91,600,720,980,980,980,980,368,0,18,39.88553885867334,8.281599999463651,981.5161999995325,766.0
1785041310,12,POST,SEARCH POST /api/v1/search,10.800000,0.000000,97,130,150,160,240,330,410,1000,1000,1000,1000,357,0,91,112.99987563023339,47.902399999657064,1017.419300000256,8116.100840336135
1785041310,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041310,12,POST,TTFB POST /v1/chat/completions,8.800000,0.000000,47,61,87,97,170,690,1000,1000,1000,1000,1000,334,0,43,69.25298802394798,19.64419999967504,1014.357399999426,0.0
1785041310,12,,Aggregated,28.700000,0.000000,54,84,99,130,200,350,840,1000,1000,1000,1000,1071,0,49,76.5170496731866,8.281599999463651,1017.419300000256,2976.4668534080297
1785041311,12,GET,API GET /api/v1/users/me,9.500000,0.000000,19,27,33,37,57,600,720,980,980,980,980,383,0,18,39.03516187986381,8.281599999463651,981.5161999995325,766.0
1785041311,12,POST,SEARCH POST /api/v1/search,10.700000,0.000000,88,100,140,150,220,330,410,1000,1000,1000,1000,370,0,89,111.37783864863663,47.902399999657064,1017.419300000256,8116.094594594595
1785041311,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041311,12,POST,TTFB POST /v1/chat/completions,8.800000,0.000000,43,51,75,90,170,840,1000,1000,1000,1000,1000,341,0,43,68.58237653958257,19.64419999967504,1014.357399999426,0.0
1785041311,12,,Aggregated,29.000000,0.000000,49,72,90,100,170,350,840,1000,1000,1000,1000,1106,0,49,75.35920976490068,8.281599999463651,1017.419300000256,2988.0587703435804
1785041312,12,GET,API GET /api/v1/users/me,9.500000,0.000000,19,26,32,34,49,540,690,720,980,980,980,397,0,18,38.518708816097046,8.281599999463651,981.5161999995325,766.0
1785041312,12,POST,SEARCH POST /api/v1/search,10.200000,0.000000,84,99,110,110,160,210,250,1000,1000,1000,1000,380,0,89,110.73967078946225,47.902399999657064,1017.419300000256,8116.0921052631575
1785041312,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041312,12,POST,TTFB POST /v1/chat/completions,9.000000,0.000000,43,49,60,82,140,690,1000,1000,1000,1000,1000,357,0,43,67.43811428571077,19.64419999967504,1014.357399999426,0.0
1785041312,12,,Aggregated,28.700000,0.000000,45,63,82,91,140,240,840,1000,1000,1000,1000,1146,0,48,74.38816527049218,8.281599999463651,1017.419300000256,2963.9415357766143
1785041313,12,GET,API GET /api/v1/users/me,9.800000,0.000000,19,26,33,35,56,540,690,720,980,980,980,410,0,18,38.226710731689266,8.281599999463651,981.5161999995325,766.0
1785041313,12,POST,SEARCH POST /api/v1/search,10.300000,0.000000,80,94,100,110,140,160,200,1000,1000,1000,1000,396,0,88,109.54125732322233,47.902399999657064,1017.419300000256,8116.085858585859
1785041313,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041313,12,POST,TTFB POST /v1/chat/completions,9.000000,0.000000,38,47,54,62,97,690,1000,1000,1000,1000,1000,364,0,42,67.0365700549295,19.64419999967504,1014.357399999426,0.0
1785041313,12,,Aggregated,29.100000,0.000000,44,60,79,87,110,160,840,1000,1000,1000,1000,1182,0,48,73.81812952621158,8.281599999463651,1017.419300000256,2991.9543147208124
1785041314,12,GET,API GET /api/v1/users/me,10.700000,0.000000,17,24,27,33,45,540,690,720,980,980,980,425,0,18,37.57697552939884,8.281599999463651,981.5161999995325,766.0
1785041314,12,POST,SEARCH POST /api/v1/search,10.000000,0.000000,79,90,100,100,140,150,200,1000,1000,1000,1000,406,0,88,108.90428128077743,47.902399999657064,1017.419300000256,8116.0812807881775
1785041314,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041314,12,POST,TTFB POST /v1/chat/completions,9.300000,0.000000,36,43,49,54,94,690,1000,1000,1000,1000,1000,374,0,41,66.14987887699007,19.64419999967504,1014.357399999426,0.0
1785041314,12,,Aggregated,30.000000,0.000000,40,59,72,84,110,160,840,1000,1000,1000,1000,1217,0,48,72.90537041904975,8.281599999463651,1017.419300000256,2982.036976170912
1785041315,12,GET,API GET /api/v1/users/me,11.400000,0.000000,16,23,26,27,37,45,70,74,85,85,85,436,0,18,37.16020252293407,8.281599999463651,981.5161999995325,766.0
1785041315,12,POST,SEARCH POST /api/v1/search,10.500000,0.000000,78,90,100,100,130,140,150,160,170,170,170,416,0,88,108.37497331729432,47.902399999657064,1017.419300000256,8116.079326923077
1785041315,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041315,12,POST,TTFB POST /v1/chat/completions,9.100000,0.000000,36,43,47,52,73,100,690,840,840,840,840,385,0,41,65.48200623375041,19.64419999967504,1014.357399999426,0.0
1785041315,12,,Aggregated,31.000000,0.000000,38,56,68,76,100,120,150,160,840,840,840,1249,0,47,72.29530656524156,8.281599999463651,1017.419300000256,2977.361889511609
1785041316,12,GET,API GET /api/v1/users/me,12.100000,0.000000,16,23,26,27,35,42,70,74,85,85,85,445,0,18,36.75759573033543,8.281599999463651,981.5161999995325,766.0
1785041316,12,POST,SEARCH POST /api/v1/search,10.600000,0.000000,77,95,100,100,130,150,150,160,170,170,170,427,0,88,107.95896463699177,47.7816000002349,1017.419300000256,8116.07962529274
1785041316,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041316,12,POST,TTFB POST /v1/chat/completions,9.100000,0.000000,35,43,49,54,68,76,120,140,140,140,140,397,0,41,64.87583753146431,19.64419999967504,1014.357399999426,0.0
1785041316,12,,Aggregated,31.800000,0.000000,36,55,66,75,100,110,140,150,170,170,170,1281,0,48,71.82805917250991,8.281599999463651,1017.419300000256,2978.060889929742
1785041317,12,GET,API GET /api/v1/users/me,11.900000,0.000000,16,23,26,27,35,45,70,74,85,85,85,455,0,18,36.468094725281404,8.281599999463651,981.5161999995325,766.0
1785041317,12,POST,SEARCH POST /api/v1/search,10.600000,0.000000,75,87,99,100,110,130,150,160,170,170,170,438,0,87,107.16030958903427,47.7816000002349,1017.419300000256,8116.070776255708
1785041317,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041317,12,POST,TTFB POST /v1/chat/completions,9.400000,0.000000,36,47,54,60,73,78,100,120,120,120,120,409,0,42,64.76683594130569,19.64419999967504,1014.357399999426,0.0
1785041317,12,,Aggregated,31.900000,0.000000,39,57,68,73,96,110,130,150,170,170,170,1314,0,48,71.39974345509376,8.281599999463651,1017.419300000256,2977.038812785388
1785041318,12,GET,API GET /api/v1/users/me,12.200000,0.000000,16,21,25,26,35,45,70,74,85,85,85,472,0,18,35.758283686445175,8.281599999463651,981.5161999995325,766.0
1785041318,12,POST,SEARCH POST /api/v1/search,11.700000,0.000000,77,91,100,100,110,130,150,160,170,170,170,448,0,87,106.58161941963077,47.7816000002349,1017.419300000256,8116.0625
1785041318,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041318,12,POST,TTFB POST /v1/chat/completions,10.300000,0.000000,36,47,56,60,73,78,100,120,120,120,120,421,0,42,63.99809501186554,19.64419999967504,1014.357399999426,0.0
1785041318,12,,Aggregated,34.200000,0.000000,38,57,68,74,98,110,130,150,170,170,170,1353,0,47,70.4878800443394,8.281599999463651,1017.419300000256,2960.8337028824835
1785041319,12,GET,API GET /api/v1/users/me,12.200000,0.000000,16,22,25,26,35,45,70,74,85,85,85,484,0,18,35.244801446289095,8.281599999463651,981.5161999995325,766.0
1785041319,12,POST,SEARCH POST /api/v1/search,11.700000,0.000000,72,87,100,100,120,140,160,170,170,170,170,457,0,87,105.84575207877472,47.1004000009998,1017.419300000256,8116.056892778994
1785041319,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041319,12,POST,TTFB POST /v1/chat/completions,10.700000,0.000000,36,47,56,60,73,83,100,120,120,120,120,429,0,42,63.65953822843614,19.64419999967504,1014.357399999426,0.0
1785041319,12,,Aggregated,34.600000,0.000000,37,57,66,73,95,110,130,150,170,170,170,1382,0,47,69.85554471780188,8.281599999463651,1017.419300000256,2958.206946454414
1785041320,12,GET,API GET /api/v1/users/me,12.900000,0.000000,16,21,25,26,36,45,70,74,85,85,85,491,0,18,34.99811914460969,8.281599999463651,981.5161999995325,766.0
1785041320,12,POST,SEARCH POST /api/v1/search,11.200000,0.000000,76,93,100,110,130,140,160,170,170,170,170,467,0,87,105.45469122055788,47.1004000009998,1017.419300000256,8116.055674518201
1785041320,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041320,12,POST,TTFB POST /v1/chat/completions,10.800000,0.000000,43,52,60,63,78,92,100,110,120,120,120,445,0,43,63.3670784269577,19.64419999967504,1014.357399999426,0.0
1785041320,12,,Aggregated,34.900000,0.000000,43,59,70,75,100,110,130,150,170,170,170,1415,0,47,69.56197561837398,8.281599999463651,1017.419300000256,2950.363250883392
1785041321,12,GET,API GET /api/v1/users/me,12.800000,0.000000,16,20,24,26,35,42,67,74,85,85,85,505,0,18,34.54602475247895,8.281599999463651,981.5161999995325,766.0
1785041321,12,POST,SEARCH POST /api/v1/search,11.000000,0.000000,76,87,100,100,120,130,150,160,160,160,160,478,0,86,104.76174644351494,47.1004000009998,1017.419300000256,8116.050209205021
1785041321,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041321,12,POST,TTFB POST /v1/chat/completions,10.500000,0.000000,42,56,61,68,78,92,110,120,120,120,120,453,0,43,63.03392847681009,19.64419999967504,1014.357399999426,0.0
1785041321,12,,Aggregated,34.300000,0.000000,42,60,70,76,95,110,130,130,160,160,160,1448,0,47,68.97559060773212,8.281599999463651,1017.419300000256,2952.1837016574586
1785041322,12,GET,API GET /api/v1/users/me,12.200000,0.000000,16,21,25,27,35,42,46,57,67,67,67,521,0,18,34.20512955854205,8.281599999463651,981.5161999995325,766.0
1785041322,12,POST,SEARCH POST /api/v1/search,10.900000,0.000000,77,91,100,110,120,130,150,150,150,150,150,484,0,86,104.76345123966773,47.1004000009998,1017.419300000256,8116.051652892562
1785041322,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041322,12,POST,TTFB POST /v1/chat/completions,11.200000,0.000000,43,56,60,63,73,83,94,98,110,110,110,469,0,42,62.26990554368928,19.64419999967504,1014.357399999426,0.0
1785041322,12,,Aggregated,34.300000,0.000000,39,59,69,73,95,110,130,130,150,150,150,1486,0,46,68.32530074023484,8.281599999463651,1017.419300000256,2917.7086137281294
1785041323,12,GET,API GET /api/v1/users/me,12.000000,0.000000,15,20,23,26,38,42,50,57,67,67,67,533,0,18,33.89777073171058,8.281599999463651,981.5161999995325,766.0
1785041323,12,POST,SEARCH POST /api/v1/search,10.700000,0.000000,75,88,100,100,120,130,150,150,150,150,150,494,0,86,103.99443178137054,47.1004000009998,1017.419300000256,8116.05060728745
1785041323,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041323,12,POST,TTFB POST /v1/chat/completions,11.400000,0.000000,45,56,58,63,73,83,94,98,110,110,110,481,0,43,61.797002078978316,19.64419999967504,1014.357399999426,0.0
1785041323,12,,Aggregated,34.100000,0.000000,42,58,67,72,92,110,130,130,150,150,150,1520,0,46,67.7404917105174,8.281599999463651,1017.419300000256,2911.886184210526
1785041324,12,GET,API GET /api/v1/users/me,12.200000,0.000000,16,20,25,27,36,42,50,57,67,67,67,542,0,18,33.656311254615645,8.281599999463651,981.5161999995325,766.0
1785041324,12,POST,SEARCH POST /api/v1/search,10.600000,0.000000,76,89,100,100,110,130,150,150,150,150,150,508,0,86,103.23557834645031,46.60639999929117,1017.419300000256,8116.049212598426
1785041324,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041324,12,POST,TTFB POST /v1/chat/completions,10.900000,0.000000,43,53,58,60,73,83,94,98,110,110,110,495,0,41,60.94820868684937,19.64419999967504,1014.357399999426,0.0
1785041324,12,,Aggregated,33.700000,0.000000,42,57,66,73,92,110,130,130,150,150,150,1557,0,46,67.21591913936287,8.281599999463651,1017.419300000256,2920.093127809891
1785041325,12,GET,API GET /api/v1/users/me,12.200000,0.000000,16,21,25,28,37,42,46,50,67,67,67,552,0,18,33.44797681160199,8.281599999463651,981.5161999995325,766.0
1785041325,12,POST,SEARCH POST /api/v1/search,9.600000,0.000000,75,84,94,100,110,130,150,150,150,150,150,517,0,86,102.92341276594512,46.60639999929117,1017.419300000256,8116.04835589942
1785041325,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041325,12,POST,TTFB POST /v1/chat/completions,11.600000,0.000000,37,49,57,58,71,83,94,98,110,110,110,508,0,41,60.284537992099395,19.64419999967504,1014.357399999426,0.0
1785041325,12,,Aggregated,33.400000,0.000000,38,56,64,70,89,100,120,130,150,150,150,1589,0,46,66.77134122088327,8.281599999463651,1017.419300000256,2912.0761485210824
1785041326,12,GET,API GET /api/v1/users/me,11.700000,0.000000,15,21,24,27,36,39,42,46,50,50,50,565,0,18,33.07576938053882,8.281599999463651,981.5161999995325,766.0
1785041326,12,POST,SEARCH POST /api/v1/search,9.700000,0.000000,73,84,94,100,110,130,150,150,150,150,150,527,0,86,102.43537836810903,46.60639999929117,1017.419300000256,8116.047438330171
1785041326,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041326,12,POST,TTFB POST /v1/chat/completions,12.200000,0.000000,36,46,54,58,66,81,89,94,110,110,110,521,0,41,59.74207370438688,19.64419999967504,1014.357399999426,0.0
1785041326,12,,Aggregated,33.600000,0.000000,36,54,62,68,88,100,120,140,150,150,150,1625,0,45,66.21372479998928,8.281599999463651,1017.419300000256,2903.635076923077
1785041327,12,GET,API GET /api/v1/users/me,11.600000,0.000000,17,22,26,30,37,42,46,50,58,58,58,576,0,18,32.95085642361705,8.281599999463651,981.5161999995325,766.0
1785041327,12,POST,SEARCH POST /api/v1/search,10.100000,0.000000,77,91,100,110,130,150,170,180,180,180,180,538,0,86,102.82433159849812,46.60639999929117,1017.419300000256,8116.052044609665
1785041327,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041327,12,POST,TTFB POST /v1/chat/completions,12.200000,0.000000,36,46,55,58,70,82,89,94,110,110,110,532,0,41,59.455339285691444,19.64419999967504,1014.357399999426,0.0
1785041327,12,,Aggregated,33.900000,0.000000,37,55,63,70,93,110,150,150,180,180,180,1658,0,45,66.18205820264316,8.281599999463651,1017.419300000256,2904.7720144752716
1785041328,12,GET,API GET /api/v1/users/me,11.800000,0.000000,17,22,25,29,37,42,46,50,58,58,58,587,0,18,32.631262180583484,8.281599999463651,981.5161999995325,766.0
1785041328,12,POST,SEARCH POST /api/v1/search,9.600000,0.000000,71,89,100,110,130,150,170,180,180,180,180,548,0,86,102.12796167882243,46.60639999929117,1017.419300000256,8116.0474452554745
1785041328,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041328,12,POST,TTFB POST /v1/chat/completions,12.300000,0.000000,35,44,51,57,66,74,89,94,110,110,110,544,0,40,58.778436397035954,19.64419999967504,1014.357399999426,0.0
1785041328,12,,Aggregated,33.700000,0.000000,37,53,62,68,92,110,150,150,180,180,180,1691,0,45,65.58046812536007,8.281599999463651,1017.419300000256,2901.0620934358367
1785041329,12,GET,API GET /api/v1/users/me,12.000000,0.000000,17,22,25,30,38,45,56,58,59,59,59,596,0,18,32.508315268463676,8.281599999463651,981.5161999995325,766.0
1785041329,12,POST,SEARCH POST /api/v1/search,9.600000,0.000000,71,85,99,110,130,150,170,180,180,180,180,559,0,85,101.67646976743674,46.60639999929117,1017.419300000256,8116.048300536672
1785041329,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041329,12,POST,TTFB POST /v1/chat/completions,12.100000,0.000000,32,39,46,51,60,66,74,82,86,86,86,555,0,40,58.262881981958806,19.64419999967504,1014.357399999426,0.0
1785041329,12,,Aggregated,33.700000,0.000000,36,53,62,65,86,110,150,150,180,180,180,1722,0,45,65.24299088268742,8.281599999463651,1017.419300000256,2904.684668989547
1785041330,12,GET,API GET /api/v1/users/me,11.400000,0.000000,17,23,26,32,39,45,56,58,59,59,59,607,0,18,32.33434777595972,8.281599999463651,981.5161999995325,766.0
1785041330,12,POST,SEARCH POST /api/v1/search,10.000000,0.000000,70,89,100,110,130,150,170,180,180,180,180,571,0,85,101.12565551663033,46.60639999929117,1017.419300000256,8116.047285464098
1785041330,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041330,12,POST,TTFB POST /v1/chat/completions,12.300000,0.000000,32,39,45,50,60,66,72,74,86,86,86,570,0,40,57.6810394736592,19.64419999967504,1014.357399999426,0.0
1785041330,12,,Aggregated,33.700000,0.000000,36,53,60,65,89,120,150,150,180,180,180,1760,0,45,64.80018136362973,8.281599999463651,1017.419300000256,2902.09375
1785041331,12,GET,API GET /api/v1/users/me,11.100000,0.000000,17,22,25,30,37,44,56,58,59,59,59,619,0,18,32.085280775451096,8.281599999463651,981.5161999995325,766.0
1785041331,12,POST,SEARCH POST /api/v1/search,10.100000,0.000000,69,85,97,100,120,150,170,180,180,180,180,583,0,85,100.67026072040572,46.60639999929117,1017.419300000256,8116.046312178388
1785041331,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041331,12,POST,TTFB POST /v1/chat/completions,12.700000,0.000000,32,39,44,48,60,68,72,74,86,86,86,581,0,40,57.44418640272775,19.64419999967504,1014.357399999426,0.0
1785041331,12,,Aggregated,33.900000,0.000000,36,53,60,65,89,110,140,150,180,180,180,1795,0,45,64.4718949303536,8.281599999463651,1017.419300000256,2904.8852367688023
1785041332,12,GET,API GET /api/v1/users/me,11.400000,0.000000,17,24,27,32,37,42,56,58,59,59,59,631,0,18,31.96373914421769,8.281599999463651,981.5161999995325,766.0
1785041332,12,POST,SEARCH POST /api/v1/search,10.200000,0.000000,74,85,97,100,120,150,160,170,180,180,180,595,0,84,100.26884924369645,46.60639999929117,1017.419300000256,8116.040336134453
1785041332,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041332,12,POST,TTFB POST /v1/chat/completions,12.200000,0.000000,33,41,46,50,61,68,72,74,86,86,86,591,0,40,57.30431573601506,19.64419999967504,1014.357399999426,0.0
1785041332,12,,Aggregated,33.800000,0.000000,37,56,62,68,92,110,140,150,180,180,180,1829,0,45,64.24076741387904,8.281599999463651,1017.419300000256,2909.1580098414433
1785041333,12,GET,API GET /api/v1/users/me,11.500000,0.000000,18,25,32,35,37,55,58,59,59,59,59,641,0,18,31.919034945403467,8.281599999463651,981.5161999995325,766.0
1785041333,12,POST,SEARCH POST /api/v1/search,10.400000,0.000000,76,89,100,110,120,150,160,170,180,180,180,604,0,84,100.07872980132193,46.60639999929117,1017.419300000256,8116.039735099338
1785041333,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041333,12,POST,TTFB POST /v1/chat/completions,12.600000,0.000000,34,41,45,50,62,69,74,86,110,110,110,605,0,40,56.893729256175114,19.64419999967504,1014.357399999426,0.0
1785041333,12,,Aggregated,34.500000,0.000000,39,56,64,71,96,110,140,150,180,180,180,1862,0,44,63.97894129967085,8.281599999463651,1017.419300000256,2900.941997851772
1785041334,12,GET,API GET /api/v1/users/me,11.200000,0.000000,19,24,31,33,37,55,58,59,59,59,59,649,0,18,31.833727118647055,8.281599999463651,981.5161999995325,766.0
1785041334,12,POST,SEARCH POST /api/v1/search,10.900000,0.000000,74,84,98,110,120,140,160,170,180,180,180,618,0,84,99.59887362458299,45.27539999980945,1017.419300000256,8116.033980582524
1785041334,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041334,12,POST,TTFB POST /v1/chat/completions,12.300000,0.000000,35,42,46,51,64,70,86,87,110,110,110,615,0,40,56.75699170729135,19.64419999967504,1014.357399999426,0.0
1785041334,12,,Aggregated,34.400000,0.000000,40,56,64,70,96,110,140,150,180,180,180,1894,0,45,63.84275131994589,8.281599999463651,1017.419300000256,2915.1546990496304
1785041335,12,GET,API GET /api/v1/users/me,11.100000,0.000000,19,25,31,33,37,47,56,58,59,59,59,664,0,18,31.570747740967917,8.281599999463651,981.5161999995325,766.0
1785041335,12,POST,SEARCH POST /api/v1/search,11.100000,0.000000,75,87,100,110,120,140,160,170,180,180,180,630,0,83,99.21156507934938,45.27539999980945,1017.419300000256,8116.033333333334
1785041335,12,POST,SETUP POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,320,316.7023583332593,270.0133999987884,362.77960000006715,705.0
1785041335,12,POST,TTFB POST /v1/chat/completions,12.400000,0.000000,36,43,48,53,66,70,86,87,110,110,110,623,0,40,56.52723418938475,19.64419999967504,1014.357399999426,0.0
1785041335,12,,Aggregated,34.600000,0.000000,41,58,66,72,96,120,140,150,180,180,180,1929,0,44,63.49567532399099,8.281599999463651,1017.419300000256,2918.7065837221357
